game_location,game_season,discipline_title,event_gender,medal_type,participant_type,country_name
China,Summer,Synchronized Swimming,Women,SILVER,GameTeam,Spain
China,Summer,Synchronized Swimming,Women,BRONZE,GameTeam,People's Republic of China
China,Summer,Synchronized Swimming,Women,GOLD,GameTeam,Russia
China,Summer,Synchronized Swimming,Women,GOLD,GameTeam,Russia
China,Summer,Synchronized Swimming,Women,SILVER,GameTeam,Spain
China,Summer,Synchronized Swimming,Women,SILVER,GameTeam,Spain
China,Summer,Synchronized Swimming,Women,BRONZE,GameTeam,Japan
China,Summer,Synchronized Swimming,Women,BRONZE,GameTeam,Japan
China,Summer,Judo,Men,GOLD,Athlete,Republic of Korea
China,Summer,Judo,Men,SILVER,Athlete,Austria
China,Summer,Judo,Men,BRONZE,Athlete,Netherlands
China,Summer,Judo,Men,BRONZE,Athlete,Uzbekistan
China,Summer,Judo,Men,GOLD,Athlete,Germany
China,Summer,Judo,Men,SILVER,Athlete,Republic of Korea
China,Summer,Judo,Men,BRONZE,Athlete,Brazil
China,Summer,Judo,Men,BRONZE,Athlete,Ukraine
China,Summer,Judo,Men,GOLD,Athlete,Japan
China,Summer,Judo,Men,SILVER,Athlete,France
China,Summer,Judo,Men,BRONZE,Athlete,Cuba
China,Summer,Judo,Men,BRONZE,Athlete,Democratic People's Republic of Korea
China,Summer,Judo,Women,GOLD,Athlete,People's Republic of China
China,Summer,Judo,Women,SILVER,Athlete,Cuba
China,Summer,Judo,Women,BRONZE,Athlete,Republic of Korea
China,Summer,Judo,Women,BRONZE,Athlete,France
China,Summer,Judo,Women,GOLD,Athlete,Romania
China,Summer,Judo,Women,SILVER,Athlete,Cuba
China,Summer,Judo,Women,BRONZE,Athlete,Argentina
China,Summer,Judo,Women,BRONZE,Athlete,Japan
China,Summer,Judo,Women,GOLD,Athlete,Japan
China,Summer,Judo,Women,SILVER,Athlete,Cuba
China,Summer,Judo,Women,BRONZE,Athlete,Netherlands
China,Summer,Judo,Women,BRONZE,Athlete,United States of America
China,Summer,Judo,Women,GOLD,Athlete,People's Republic of China
China,Summer,Judo,Women,SILVER,Athlete,Democratic People's Republic of Korea
China,Summer,Judo,Women,BRONZE,Athlete,Algeria
China,Summer,Judo,Women,BRONZE,Athlete,Japan
China,Summer,Judo,Men,GOLD,Athlete,Mongolia
China,Summer,Judo,Men,SILVER,Athlete,Kazakhstan
China,Summer,Judo,Men,BRONZE,Athlete,Netherlands
China,Summer,Judo,Men,BRONZE,Athlete,Azerbaijan
China,Summer,Judo,Men,GOLD,Athlete,Azerbaijan
China,Summer,Judo,Men,SILVER,Athlete,Republic of Korea
China,Summer,Judo,Men,BRONZE,Athlete,Tajikistan
China,Summer,Judo,Men,BRONZE,Athlete,Brazil
China,Summer,Judo,Women,GOLD,Athlete,People's Republic of China
China,Summer,Judo,Women,SILVER,Athlete,Japan
China,Summer,Judo,Women,BRONZE,Athlete,Cuba
China,Summer,Judo,Women,BRONZE,Athlete,Slovenia
China,Summer,Judo,Men,GOLD,Athlete,Japan
China,Summer,Judo,Men,SILVER,Athlete,Uzbekistan
China,Summer,Judo,Men,BRONZE,Athlete,Cuba
China,Summer,Judo,Men,BRONZE,Athlete,France
China,Summer,Judo,Men,GOLD,Athlete,Georgia
China,Summer,Judo,Men,SILVER,Athlete,Algeria
China,Summer,Judo,Men,BRONZE,Athlete,Switzerland
China,Summer,Judo,Men,BRONZE,Athlete,Egypt
China,Summer,Judo,Women,GOLD,Athlete,Italy
China,Summer,Judo,Women,SILVER,Athlete,Netherlands
China,Summer,Judo,Women,BRONZE,Athlete,Brazil
China,Summer,Judo,Women,BRONZE,Athlete,People's Republic of China
China,Summer,Judo,Women,GOLD,Athlete,Japan
China,Summer,Judo,Women,SILVER,Athlete,France
China,Summer,Judo,Women,BRONZE,Athlete,Netherlands
China,Summer,Judo,Women,BRONZE,Athlete,Democratic People's Republic of Korea
China,Summer,Volleyball,Women,GOLD,GameTeam,Brazil
China,Summer,Volleyball,Women,SILVER,GameTeam,United States of America
China,Summer,Volleyball,Women,BRONZE,GameTeam,People's Republic of China
China,Summer,Volleyball,Men,GOLD,GameTeam,United States of America
China,Summer,Volleyball,Men,SILVER,GameTeam,Brazil
China,Summer,Volleyball,Men,BRONZE,GameTeam,Russia
China,Summer,Equestrian Jumping,Open,GOLD,GameTeam,United States of America
China,Summer,Equestrian Jumping,Open,SILVER,GameTeam,Canada
China,Summer,Equestrian Jumping,Open,BRONZE,GameTeam,Switzerland
China,Summer,Equestrian Jumping,Open,GOLD,Athlete,Canada
China,Summer,Equestrian Jumping,Open,SILVER,Athlete,Sweden
China,Summer,Equestrian Jumping,Open,BRONZE,Athlete,United States of America
China,Summer,Weightlifting,Men,GOLD,Athlete,Belarus
China,Summer,Weightlifting,Men,SILVER,Athlete,Russia
China,Summer,Weightlifting,Men,BRONZE,Athlete,Poland
China,Summer,Weightlifting,Men,GOLD,Athlete,Poland
China,Summer,Weightlifting,Men,SILVER,Athlete,Georgia
China,Summer,Weightlifting,Men,BRONZE,Athlete,Cuba
China,Summer,Weightlifting,Men,GOLD,Athlete,People's Republic of China
China,Summer,Weightlifting,Men,SILVER,Athlete,Armenia
China,Summer,Weightlifting,Men,BRONZE,Athlete,Cuba
China,Summer,Weightlifting,Women,GOLD,Athlete,Russia
China,Summer,Weightlifting,Women,SILVER,Athlete,Colombia
China,Summer,Weightlifting,Women,BRONZE,Athlete,Egypt
China,Summer,Weightlifting,Men,GOLD,Athlete,People's Republic of China
China,Summer,Weightlifting,Men,SILVER,Athlete,Vietnam
China,Summer,Weightlifting,Men,BRONZE,Athlete,Indonesia
China,Summer,Weightlifting,Women,GOLD,Athlete,Chinese Taipei
China,Summer,Weightlifting,Women,SILVER,Athlete,Republic of Korea
China,Summer,Weightlifting,Women,BRONZE,Athlete,Thailand
China,Summer,Weightlifting,Women,GOLD,Athlete,Kazakhstan
China,Summer,Weightlifting,Women,SILVER,Athlete,Spain
China,Summer,Weightlifting,Women,BRONZE,Athlete,Mexico
China,Summer,Weightlifting,Men,GOLD,Athlete,Germany
China,Summer,Weightlifting,Men,SILVER,Athlete,Russia
China,Summer,Weightlifting,Men,BRONZE,Athlete,Latvia
China,Summer,Weightlifting,Women,GOLD,Athlete,Democratic People's Republic of Korea
China,Summer,Weightlifting,Women,SILVER,Athlete,Chinese Taipei
China,Summer,Weightlifting,Women,BRONZE,Athlete,Canada
China,Summer,Weightlifting,Men,GOLD,Athlete,People's Republic of China
China,Summer,Weightlifting,Men,SILVER,Athlete,France
China,Summer,Weightlifting,Men,BRONZE,Athlete,Cuba
China,Summer,Weightlifting,Men,GOLD,Athlete,People's Republic of China
China,Summer,Weightlifting,Men,SILVER,Athlete,Colombia
China,Summer,Weightlifting,Men,BRONZE,Athlete,Indonesia
China,Summer,Weightlifting,Women,GOLD,Athlete,Republic of Korea
China,Summer,Weightlifting,Women,SILVER,Athlete,Samoa
China,Summer,Weightlifting,Women,BRONZE,Athlete,Nigeria
China,Summer,Weightlifting,Women,GOLD,Athlete,People's Republic of China
China,Summer,Weightlifting,Women,SILVER,Athlete,Democratic People's Republic of Korea
China,Summer,Weightlifting,Women,BRONZE,Athlete,Thailand
China,Summer,Weightlifting,Men,GOLD,Athlete,Republic of Korea
China,Summer,Weightlifting,Men,SILVER,Athlete,People's Republic of China
China,Summer,Weightlifting,Men,BRONZE,Athlete,Armenia
China,Summer,Weightlifting,Women,GOLD,Athlete,Thailand
China,Summer,Weightlifting,Women,SILVER,Athlete,Republic of Korea
China,Summer,Weightlifting,Women,BRONZE,Athlete,Indonesia
China,Summer,Diving,Men,GOLD,Athlete,People's Republic of China
China,Summer,Diving,Men,SILVER,Athlete,Canada
China,Summer,Diving,Men,BRONZE,Athlete,People's Republic of China
China,Summer,Diving,Women,GOLD,GameTeam,People's Republic of China
China,Summer,Diving,Women,GOLD,GameTeam,People's Republic of China
China,Summer,Diving,Women,SILVER,GameTeam,Russia
China,Summer,Diving,Women,SILVER,GameTeam,Russia
China,Summer,Diving,Women,BRONZE,GameTeam,Germany
China,Summer,Diving,Women,BRONZE,GameTeam,Germany
China,Summer,Diving,Men,GOLD,GameTeam,People's Republic of China
China,Summer,Diving,Men,GOLD,GameTeam,People's Republic of China
China,Summer,Diving,Men,SILVER,GameTeam,Germany
China,Summer,Diving,Men,SILVER,GameTeam,Germany
China,Summer,Diving,Men,BRONZE,GameTeam,Russia
China,Summer,Diving,Men,BRONZE,GameTeam,Russia
China,Summer,Diving,Women,GOLD,Athlete,People's Republic of China
China,Summer,Diving,Women,SILVER,Athlete,Russia
China,Summer,Diving,Women,BRONZE,Athlete,People's Republic of China
China,Summer,Diving,Men,GOLD,GameTeam,People's Republic of China
China,Summer,Diving,Men,GOLD,GameTeam,People's Republic of China
China,Summer,Diving,Men,SILVER,GameTeam,Russia
China,Summer,Diving,Men,SILVER,GameTeam,Russia
China,Summer,Diving,Men,BRONZE,GameTeam,Ukraine
China,Summer,Diving,Men,BRONZE,GameTeam,Ukraine
China,Summer,Diving,Women,GOLD,Athlete,People's Republic of China
China,Summer,Diving,Women,SILVER,Athlete,Canada
China,Summer,Diving,Women,BRONZE,Athlete,People's Republic of China
China,Summer,Diving,Men,GOLD,Athlete,Australia
China,Summer,Diving,Men,SILVER,Athlete,People's Republic of China
China,Summer,Diving,Men,BRONZE,Athlete,Russia
China,Summer,Diving,Women,GOLD,GameTeam,People's Republic of China
China,Summer,Diving,Women,GOLD,GameTeam,People's Republic of China
China,Summer,Diving,Women,SILVER,GameTeam,Australia
China,Summer,Diving,Women,SILVER,GameTeam,Australia
China,Summer,Diving,Women,BRONZE,GameTeam,Mexico
China,Summer,Diving,Women,BRONZE,GameTeam,Mexico
China,Summer,Softball,Women,GOLD,GameTeam,Japan
China,Summer,Softball,Women,SILVER,GameTeam,United States of America
China,Summer,Softball,Women,BRONZE,GameTeam,Australia
China,Summer,Cycling Mountain Bike,Women,GOLD,Athlete,Germany
China,Summer,Cycling Mountain Bike,Women,SILVER,Athlete,Poland
China,Summer,Cycling Mountain Bike,Women,BRONZE,Athlete,Russia
China,Summer,Equestrian Eventing,Open,GOLD,Athlete,Germany
China,Summer,Equestrian Eventing,Open,SILVER,Athlete,United States of America
China,Summer,Equestrian Eventing,Open,BRONZE,Athlete,Great Britain
China,Summer,Equestrian Eventing,Open,GOLD,GameTeam,Germany
China,Summer,Equestrian Eventing,Open,SILVER,GameTeam,Australia
China,Summer,Equestrian Eventing,Open,BRONZE,GameTeam,Great Britain
China,Summer,Sailing,Men,GOLD,Athlete,Great Britain
China,Summer,Sailing,Men,SILVER,Athlete,Slovenia
China,Summer,Sailing,Men,BRONZE,Athlete,Italy
China,Summer,Sailing,Open,GOLD,GameTeam,Spain
China,Summer,Sailing,Open,GOLD,GameTeam,Spain
China,Summer,Sailing,Open,SILVER,GameTeam,Australia
China,Summer,Sailing,Open,SILVER,GameTeam,Australia
China,Summer,Sailing,Open,BRONZE,GameTeam,Argentina
China,Summer,Sailing,Open,BRONZE,GameTeam,Argentina
China,Summer,Sailing,Women,GOLD,GameTeam,Australia
China,Summer,Sailing,Women,GOLD,GameTeam,Australia
China,Summer,Sailing,Women,SILVER,GameTeam,Netherlands
China,Summer,Sailing,Women,SILVER,GameTeam,Netherlands
China,Summer,Sailing,Women,BRONZE,GameTeam,Brazil
China,Summer,Sailing,Women,BRONZE,GameTeam,Brazil
China,Summer,Sailing,Women,GOLD,Athlete,People's Republic of China
China,Summer,Sailing,Women,SILVER,Athlete,Italy
China,Summer,Sailing,Women,BRONZE,Athlete,Great Britain
China,Summer,Sailing,Women,GOLD,GameTeam,Great Britain
China,Summer,Sailing,Women,SILVER,GameTeam,Netherlands
China,Summer,Sailing,Women,BRONZE,GameTeam,Greece
China,Summer,Sailing,Open,GOLD,GameTeam,Denmark
China,Summer,Sailing,Open,GOLD,GameTeam,Denmark
China,Summer,Sailing,Open,SILVER,GameTeam,Spain
China,Summer,Sailing,Open,SILVER,GameTeam,Spain
China,Summer,Sailing,Open,BRONZE,GameTeam,Germany
China,Summer,Sailing,Open,BRONZE,GameTeam,Germany
China,Summer,Sailing,Women,GOLD,Athlete,United States of America
China,Summer,Sailing,Women,SILVER,Athlete,Lithuania
China,Summer,Sailing,Women,BRONZE,Athlete,People's Republic of China
China,Summer,Sailing,Men,GOLD,Athlete,New Zealand
China,Summer,Sailing,Men,SILVER,Athlete,France
China,Summer,Sailing,Men,BRONZE,Athlete,Israel
China,Summer,Sailing,Men,GOLD,GameTeam,Great Britain
China,Summer,Sailing,Men,GOLD,GameTeam,Great Britain
China,Summer,Sailing,Men,SILVER,GameTeam,Brazil
China,Summer,Sailing,Men,SILVER,GameTeam,Brazil
China,Summer,Sailing,Men,BRONZE,GameTeam,Sweden
China,Summer,Sailing,Men,BRONZE,GameTeam,Sweden
China,Summer,Sailing,Open,GOLD,Athlete,Great Britain
China,Summer,Sailing,Open,SILVER,Athlete,United States of America
China,Summer,Sailing,Open,BRONZE,Athlete,France
China,Summer,Sailing,Men,GOLD,GameTeam,Australia
China,Summer,Sailing,Men,GOLD,GameTeam,Australia
China,Summer,Sailing,Men,SILVER,GameTeam,Great Britain
China,Summer,Sailing,Men,SILVER,GameTeam,Great Britain
China,Summer,Sailing,Men,BRONZE,GameTeam,France
China,Summer,Sailing,Men,BRONZE,GameTeam,France
China,Summer,Shooting,Men,GOLD,Athlete,United States of America
China,Summer,Shooting,Men,SILVER,Athlete,Norway
China,Summer,Shooting,Men,BRONZE,Athlete,France
China,Summer,Shooting,Men,GOLD,Athlete,India
China,Summer,Shooting,Men,SILVER,Athlete,People's Republic of China
China,Summer,Shooting,Men,BRONZE,Athlete,Finland
China,Summer,Shooting,Women,GOLD,Athlete,People's Republic of China
China,Summer,Shooting,Women,SILVER,Athlete,Russia
China,Summer,Shooting,Women,BRONZE,Athlete,Georgia
China,Summer,Shooting,Men,GOLD,Athlete,Czech Republic
China,Summer,Shooting,Men,SILVER,Athlete,Italy
China,Summer,Shooting,Men,BRONZE,Athlete,Russia
China,Summer,Shooting,Women,GOLD,Athlete,People's Republic of China
China,Summer,Shooting,Women,SILVER,Athlete,Mongolia
China,Summer,Shooting,Women,BRONZE,Athlete,Germany
China,Summer,Shooting,Women,GOLD,Athlete,People's Republic of China
China,Summer,Shooting,Women,SILVER,Athlete,Czech Republic
China,Summer,Shooting,Women,BRONZE,Athlete,Cuba
China,Summer,Shooting,Men,GOLD,Athlete,People's Republic of China
China,Summer,Shooting,Men,SILVER,Athlete,Republic of Korea
China,Summer,Shooting,Men,BRONZE,Athlete,United States of America
China,Summer,Shooting,Men,GOLD,Athlete,Ukraine
China,Summer,Shooting,Men,SILVER,Athlete,Germany
China,Summer,Shooting,Men,BRONZE,Athlete,Germany
China,Summer,Shooting,Women,GOLD,Athlete,Czech Republic
China,Summer,Shooting,Women,SILVER,Athlete,Russia
China,Summer,Shooting,Women,BRONZE,Athlete,Croatia
China,Summer,Shooting,Men,GOLD,Athlete,Republic of Korea
China,Summer,Shooting,Men,SILVER,Athlete,People's Republic of China
China,Summer,Shooting,Men,BRONZE,Athlete,Russia
China,Summer,Shooting,Men,GOLD,Athlete,United States of America
China,Summer,Shooting,Men,SILVER,Athlete,Italy
China,Summer,Shooting,Men,BRONZE,Athlete,People's Republic of China
China,Summer,Shooting,Women,GOLD,Athlete,Finland
China,Summer,Shooting,Women,SILVER,Athlete,Slovakia
China,Summer,Shooting,Women,BRONZE,Athlete,United States of America
China,Summer,Shooting,Women,GOLD,Athlete,Italy
China,Summer,Shooting,Women,SILVER,Athlete,United States of America
China,Summer,Shooting,Women,BRONZE,Athlete,Germany
China,Summer,Shooting,Men,GOLD,Athlete,Ukraine
China,Summer,Shooting,Men,SILVER,Athlete,United States of America
China,Summer,Shooting,Men,BRONZE,Athlete,Australia
China,Summer,Shooting,Men,GOLD,Athlete,People's Republic of China
China,Summer,Shooting,Men,SILVER,Athlete,Ukraine
China,Summer,Shooting,Men,BRONZE,Athlete,Slovenia
China,Summer,Badminton,Women,GOLD,Athlete,People's Republic of China
China,Summer,Badminton,Women,SILVER,Athlete,People's Republic of China
China,Summer,Badminton,Women,BRONZE,Athlete,Indonesia
China,Summer,Badminton,Women,GOLD,GameTeam,People's Republic of China
China,Summer,Badminton,Women,GOLD,GameTeam,People's Republic of China
China,Summer,Badminton,Women,SILVER,GameTeam,Republic of Korea
China,Summer,Badminton,Women,SILVER,GameTeam,Republic of Korea
China,Summer,Badminton,Women,BRONZE,GameTeam,People's Republic of China
China,Summer,Badminton,Women,BRONZE,GameTeam,People's Republic of China
China,Summer,Badminton,Mixed,GOLD,GameTeam,Republic of Korea
China,Summer,Badminton,Mixed,GOLD,GameTeam,Republic of Korea
China,Summer,Badminton,Mixed,SILVER,GameTeam,Indonesia
China,Summer,Badminton,Mixed,SILVER,GameTeam,Indonesia
China,Summer,Badminton,Mixed,BRONZE,GameTeam,People's Republic of China
China,Summer,Badminton,Mixed,BRONZE,GameTeam,People's Republic of China
China,Summer,Badminton,Men,GOLD,GameTeam,Indonesia
China,Summer,Badminton,Men,GOLD,GameTeam,Indonesia
China,Summer,Badminton,Men,SILVER,GameTeam,People's Republic of China
China,Summer,Badminton,Men,SILVER,GameTeam,People's Republic of China
China,Summer,Badminton,Men,BRONZE,GameTeam,Republic of Korea
China,Summer,Badminton,Men,BRONZE,GameTeam,Republic of Korea
China,Summer,Badminton,Men,GOLD,Athlete,People's Republic of China
China,Summer,Badminton,Men,SILVER,Athlete,Malaysia
China,Summer,Badminton,Men,BRONZE,Athlete,People's Republic of China
China,Summer,Beach Volleyball,Women,GOLD,GameTeam,United States of America
China,Summer,Beach Volleyball,Women,GOLD,GameTeam,United States of America
China,Summer,Beach Volleyball,Women,SILVER,GameTeam,People's Republic of China
China,Summer,Beach Volleyball,Women,SILVER,GameTeam,People's Republic of China
China,Summer,Beach Volleyball,Women,BRONZE,GameTeam,People's Republic of China
China,Summer,Beach Volleyball,Women,BRONZE,GameTeam,People's Republic of China
China,Summer,Beach Volleyball,Men,GOLD,GameTeam,United States of America
China,Summer,Beach Volleyball,Men,GOLD,GameTeam,United States of America
China,Summer,Beach Volleyball,Men,SILVER,GameTeam,Brazil
China,Summer,Beach Volleyball,Men,SILVER,GameTeam,Brazil
China,Summer,Beach Volleyball,Men,BRONZE,GameTeam,Brazil
China,Summer,Beach Volleyball,Men,BRONZE,GameTeam,Brazil
China,Summer,Equestrian Dressage,Open,GOLD,GameTeam,Germany
China,Summer,Equestrian Dressage,Open,SILVER,GameTeam,Netherlands
China,Summer,Equestrian Dressage,Open,BRONZE,GameTeam,Denmark
China,Summer,Equestrian Dressage,Open,GOLD,Athlete,Netherlands
China,Summer,Equestrian Dressage,Open,SILVER,Athlete,Germany
China,Summer,Equestrian Dressage,Open,BRONZE,Athlete,Germany
China,Summer,Tennis,Men,GOLD,GameTeam,Switzerland
China,Summer,Tennis,Men,GOLD,GameTeam,Switzerland
China,Summer,Tennis,Men,SILVER,GameTeam,Sweden
China,Summer,Tennis,Men,SILVER,GameTeam,Sweden
China,Summer,Tennis,Men,BRONZE,GameTeam,United States of America
China,Summer,Tennis,Men,BRONZE,GameTeam,United States of America
China,Summer,Tennis,Women,GOLD,Athlete,Russia
China,Summer,Tennis,Women,SILVER,Athlete,Russia
China,Summer,Tennis,Women,BRONZE,Athlete,Russia
China,Summer,Tennis,Men,GOLD,Athlete,Spain
China,Summer,Tennis,Men,SILVER,Athlete,Chile
China,Summer,Tennis,Men,BRONZE,Athlete,Serbia
China,Summer,Tennis,Women,GOLD,GameTeam,United States of America
China,Summer,Tennis,Women,GOLD,GameTeam,United States of America
China,Summer,Tennis,Women,SILVER,GameTeam,Spain
China,Summer,Tennis,Women,SILVER,GameTeam,Spain
China,Summer,Tennis,Women,BRONZE,GameTeam,People's Republic of China
China,Summer,Tennis,Women,BRONZE,GameTeam,People's Republic of China
China,Summer,Gymnastics Rhythmic,Women,GOLD,GameTeam,Russia
China,Summer,Gymnastics Rhythmic,Women,SILVER,GameTeam,People's Republic of China
China,Summer,Gymnastics Rhythmic,Women,BRONZE,GameTeam,Belarus
China,Summer,Gymnastics Rhythmic,Women,GOLD,Athlete,Russia
China,Summer,Gymnastics Rhythmic,Women,SILVER,Athlete,Belarus
China,Summer,Gymnastics Rhythmic,Women,BRONZE,Athlete,Ukraine
China,Summer,Table Tennis,Men,GOLD,Athlete,People's Republic of China
China,Summer,Table Tennis,Men,SILVER,Athlete,People's Republic of China
China,Summer,Table Tennis,Men,BRONZE,Athlete,People's Republic of China
China,Summer,Table Tennis,Women,GOLD,GameTeam,People's Republic of China
China,Summer,Table Tennis,Women,SILVER,GameTeam,Singapore
China,Summer,Table Tennis,Women,BRONZE,GameTeam,Republic of Korea
China,Summer,Table Tennis,Men,GOLD,GameTeam,People's Republic of China
China,Summer,Table Tennis,Men,SILVER,GameTeam,Germany
China,Summer,Table Tennis,Men,BRONZE,GameTeam,Republic of Korea
China,Summer,Table Tennis,Women,GOLD,Athlete,People's Republic of China
China,Summer,Table Tennis,Women,SILVER,Athlete,People's Republic of China
China,Summer,Table Tennis,Women,BRONZE,Athlete,People's Republic of China
China,Summer,Basketball,Women,GOLD,GameTeam,United States of America
China,Summer,Basketball,Women,SILVER,GameTeam,Australia
China,Summer,Basketball,Women,BRONZE,GameTeam,Russia
China,Summer,Basketball,Men,GOLD,GameTeam,United States of America
China,Summer,Basketball,Men,SILVER,GameTeam,Spain
China,Summer,Basketball,Men,BRONZE,GameTeam,Argentina
China,Summer,Canoe Sprint,Women,GOLD,GameTeam,Hungary
China,Summer,Canoe Sprint,Women,GOLD,GameTeam,Hungary
China,Summer,Canoe Sprint,Women,SILVER,GameTeam,Poland
China,Summer,Canoe Sprint,Women,SILVER,GameTeam,Poland
China,Summer,Canoe Sprint,Women,BRONZE,GameTeam,France
China,Summer,Canoe Sprint,Women,BRONZE,GameTeam,France
China,Summer,Canoe Sprint,Men,GOLD,GameTeam,People's Republic of China
China,Summer,Canoe Sprint,Men,GOLD,GameTeam,People's Republic of China
China,Summer,Canoe Sprint,Men,SILVER,GameTeam,Russia
China,Summer,Canoe Sprint,Men,SILVER,GameTeam,Russia
China,Summer,Canoe Sprint,Men,BRONZE,GameTeam,Germany
China,Summer,Canoe Sprint,Men,BRONZE,GameTeam,Germany
China,Summer,Canoe Sprint,Men,GOLD,GameTeam,Belarus
China,Summer,Canoe Sprint,Men,GOLD,GameTeam,Belarus
China,Summer,Canoe Sprint,Men,SILVER,GameTeam,Germany
China,Summer,Canoe Sprint,Men,SILVER,GameTeam,Germany
China,Summer,Canoe Sprint,Men,BRONZE,GameTeam,Hungary
